idCITES,speciesLabel,nomScientific,IUCNtaxonID,IUCNconservationstatusLabel,taxonCommonName
13951,Masdevallia lenae,,,,
13952,Brachionidium pteroglossum,,,,
13953,Orchis globosa,,,,
13956,Thrixspermum scortechinii,,,,
13957,Encyclia sclerocladia,,,,
13958,Bulbophyllum nigrescens,,,,
13960,Bulbophyllum rugosisepalum,,,,
13962,Masdevallia receptrix,,,,
13963,Aloe saronarae,,,,
13964,Bulbophyllum antioquiense,,,,
13967,Opuntia stenarthra,,,,
13969,Dendrobium villosulum,,,,
13970,Dryadella espirito-santensis,,,,
13972,Aquilaria khasiana,,,,
13973,Bulbophyllum lineare,,,,
13975,Cyathea tahitensis,,,,
13976,Masdevallia rugulosa,,,,
13978,Masdevallia figueroae,,,,
13979,Alsophila serratifolia,,,,
13980,Cedrela tonduzii,,,,
13981,Masdevallia pileata,,,,
13982,Schlumbergera orssichiana,,,,
13985,Catasetum spitzii,,,,
13990,Lyperanthus forrestii,,,,
13991,Acrolophia bolusii,,,,
13992,Zamia herrerae,Zamia herrerae,42154,espèce vulnérable,Cycad
13997,Bulbophyllum phymatum,,,,
14000,Mesoglossum londesboroughianum,,,,
14001,Alsophila nockii,,,,
14002,Bulbophyllum lamingtonense,,,,
14003,Ceratostylis micrantha,,,,
14006,Cyathea myosuroides,,,,
14007,Stelis butcheri,,,,
14008,Bulbophyllum edentatum,,,,
14010,Cycas bifida,,,,
14014,Biermannia sarcanthoides,,,,
14016,Dendrobium xiphophyllum,,,,
14017,Masdevallia rex,,,,
14018,Bulbophyllum lancilabium,,,,
14019,Bulbophyllum perpusillum,,,,
14022,Euphorbia rhabdodes,,,,
14024,Angraecum cornigerum,,,,
14026,Ceratostylis brevibrachiata,,,,
14027,Parodia permutata,,,,
14028,Masdevallia bottae,,,,
14029,Polystachya testuana,,,,
14030,Opuntia dactylifera,,,,
14032,Euphorbia viduiflora,,,,
14034,Bulbophyllum ciliatum,,,,
14035,Bulbophyllum entomonopsis,,,,
14038,Cycnoches christensonii,,,,
14039,Trichopilia hennisiana,,,,
14042,Chamaeangis vesicata,,,,
14044,Angraecum brachyrhopalon,,,,
14048,Epidendrum strobiliferum,,,,
14052,Cyathea poeppigii,,,,
14056,Calanthe pumila,,,,
14057,Dendrobium hainanense,,,,
14061,Angraecum nzoanum,,,,
14062,Epidendrum echinatum,,,,
14063,Opuntia parishii,,,,
14064,Malaxis pollardii,,,,
14067,Systeloglossum acuminatum,,,,
14069,Masdevallia acaroi,,,,
14070,Bulbophyllum bismarckense,,,,
14073,Podochilus gracilis,,,,
14075,Habenaria barnesii,,,,
14076,Euphorbia demissa,,,,
14077,Euphorbia amicorum,,,,
14078,Euphorbia gracilicaulis,,,,
14079,Cleisostoma subulatum,,,,
14080,Elleanthus tricallosus,,,,
14081,Trisetella didyma,,,,
14082,Cycas fugax,,,,
14084,Disocactus eichlamii,,,,
14085,Prasophyllum suaveolens,,,,
14086,Bulbophyllum bifarium,Bulbophyllum bifarium,46352,espèce vulnérable,Orchid
14089,Bulbophyllum cirrhoglossum,,,,
14091,Dendrobium pahangense,,,,
14092,Malaxis novogaliciana,,,,
14094,Aloe bukobana,,,,
14095,Pennilabium acuminatum,,,,
14096,Bulbophyllum iterans,,,,
14100,Bulbophyllum bracteatum,,,,
14101,Angraecum cornucopiae,,,,
14103,Genoplesium systenum,,,,
14104,Bulbophyllum arianeae,,,,
14106,Dendrobium deltatum,,,,
14113,Dendrobium prianganense,,,,
14114,Cleistocactus pungens,,,,
14115,Cyathea punctata,,,,
14117,Bulbophyllum spissum,,,,
14118,Roezliella malleifera,,,,
14123,Ophrys gottfriediana,,,,
14124,Bulbophyllum petiolare,,,,
14125,Dendrobium connatum,,,,
14127,Lepanthes jamesonii,,,,
14129,Coelogyne schilleriana,,,,
14130,Encyclia unaensis,,,,
14135,Bulbophyllum atratum,,,,
14136,Aloe delphinensis,,,,
14137,Telipogon guila,,,,
14138,Masdevallia midas,,,,
14139,Calanthe flava,,,,
14141,Microtis globula,,,,
14142,Dendrobium sinuosum,,,,
14144,Cycas hainanensis,Cycas hainanensis,42046,espèce en danger,Cycad
14145,Malaxis pandurata,,,,
14147,Cyathea eggersii,,,,
14150,Opuntia pennellii,,,,
14151,Oberonia bicornis,,,,
14154,Bulbophyllum cubicum,,,,
14155,Opuntia miquelii,,,,
14156,Mammillaria neopalmeri,,,,
14157,Bulbophyllum denticulatum,,,,
14159,Cleistes unifoliata,,,,
14161,Cephalocereus totolapensis,,,,
14162,Bulbophyllum caloglossum,,,,
14163,Cyathea andina,,,,
14164,Alsophila fulgens,,,,
14168,Angraecum firthii,,,,
14171,Bulbophyllum xantanthum,,,,
14174,Epidendrum lowilliamsii,,,,
14175,Malaxis tixieri,,,,
14176,Habenaria socotrana,,,,
14177,Cyathea caracasana,,,,
14178,Vanda vipanii,,,,
14181,Coelogyne rhabdobulbon,,,,
14186,Pseudogoodyera wrightii,,,,
14187,Macrozamia longispina,,,,
14188,Bulbophyllum windsorense,,,,
14191,Angraecum meirax,,,,
14194,Angraecum pinifolium,,,,
14195,Cyathea rumphii,,,,
14196,Epidendrum trianthum,,,,
14199,Epidendrum pastranae,,,,
14200,Bulbophyllum tripetalum,,,,
14202,Aphyllorchis pallida,,,,
14205,Coelogyne elmeri,,,,
14206,Alsophila annae,,,,
14207,Govenia bella,,,,
14209,Dendrobium rugosum,,,,
14211,Opuntia marenae,,,,
14214,Bulbophyllum tricorne,,,,
14216,Haageocereus icensis,,,,
14217,Euphorbia leonensis,,,,
14221,Euphorbia indecora,,,,
14225,Ophrys dyris,,,,
14226,Cyathea grata,,,,
14229,Angraecum bicallosum,,,,
14230,Trichoceros platyceros,,,,
14232,Acianthus sublestus,,,,
14233,Bulbophyllum leytense,,,,
14234,Cyathea stolzei,,,,
14235,Oberonia stenophylla,,,,
14236,Bulbophyllum phreatiopse,,,,
14237,Bulbophyllum chanii,,,,
14240,Bulbophyllum coniferum,,,,
14241,Dracula insolita,,,,
14242,Vanilla cucullata,,,,
14243,Parodia meonacantha,,,,
14245,Galanthus cilicicus,,,,
14246,Cheirostylis montana,,,,
14247,Masdevallia gutierrezii,,,,
14248,Bulbophyllum stabile,,,,
14249,Masdevallia ejiriana,,,,
14251,Diaphananthe ovalis,,,,
14254,Masdevallia porphyrea,,,,
14256,Dendrobium alaticaulinum,,,,
14257,Bulbophyllum clandestinum,,,,
14258,Campylocentrum helorrhizum,,,,
14260,Bulbophyllum echinochilum,,,,
14262,Sobralia labiata,,,,
14263,Euphorbia atrox,,,,
14264,Neottia inayatii,,,,
14265,Chiloglottis palachila,,,,
14266,Dendrobium phalaenopsis,,,,
14267,Gastrodia abscondita,,,,
14268,Pleurothallis hemileuca,,,,
14272,Masdevallia valenciae,,,,
14273,Disa ovalifolia,,,,
14275,Opuntia saxicola,,,,
14277,Dendrobium limii,,,,
14278,Dendrobium tosaense,,,,
14279,Bulbophyllum riyanum,,,,
14280,Aerides augustiana,,,,
14282,Dendrobium gynoglottis,,,,
14284,Plocoglottis gigantea,,,,
14286,Aloe hazeliana,,,,
14287,Aerangis pulchella,,,,
14288,Calanthe clavicalcar,,,,
14290,Bulbophyllum arachnoideum,,,,
14293,Dendrobium tapiniense,,,,
14296,Bulbophyllum subebulbum,,,,
14298,Scelochilus luerae,,,,
14299,Platanthera mandarinorum,,,,
14300,Oberonia forcipata,,,,
14303,Dalbergia louvelii,,,,
14304,Alsophila pallidipaleata,,,,
14307,Opuntia kunzei,,,,
14308,Bulbophyllum reilloi,,,,
14309,Disperis nitida,,,,
14310,Odontochilus hatusimanus,,,,
14312,Dalbergia bojeri,,,,
14313,Euphorbia bergii,,,,
14315,Oberonia boerlageana,,,,
14317,Oberonia bertoldii,,,,
14318,Aloe pubescens,,,,
14320,Hetaeria gardneri,,,,
14321,Opuntia millspaughii,,,,
14322,Masdevallia copiosa,,,,
14326,Bulbophyllum digoelense,,,,
14327,Bulbophyllum bakhuizenii,,,,
14328,Lepanthes rhynchion,,,,
14329,Alsophila vandeusenii,,,,
14331,Opuntia paraguayensis,,,,
14333,Rhipsalis clavata,,,,
14334,Acineta cryptodonta,,,,
14335,Catasetum yavitaense,,,,
14336,Lepanthes villosa,,,,
14338,Lepanthes benzingii,,,,
14339,Masdevallia falcago,,,,
14340,Zamia monticola,,,,
14341,Hatiora epiphylloides,,,,
14342,Bulbophyllum stenurum,,,,
14344,Oncidium costaricense,,,,
14348,Lepanthes wercklei,,,,
14349,Angraecum decaryanum,,,,
14350,Bulbophyllum werneri,,,,
14351,Pleurothallis tikalensis,,,,
14353,Vanda taiwaniana,,,,
14356,Opuntia floccosa,,,,
14357,Bulbophyllum acanthoglossum,,,,
14358,Parodia mueller-melchersii,,,,
14359,Dracula anthracina,,,,
14362,Bulbophyllum gibbolabium,,,,
14364,Cranichis ciliata,,,,
14365,Bulbophyllum coweniorum,Bulbophyllum coweniorum,44393238,données insuffisantes,Cowen's Bulbophyllum
14366,Bulbophyllum pyridion,,,,
14367,Bulbophyllum rubroguttatum,,,,
14369,Elleanthus lentii,,,,
14372,Dendrobium filicaule,,,,
14373,Bulbophyllum khaoyaiense,,,,
14375,Dendrobium violaceominiatum,,,,
14377,Taeniophyllum montanum,,,,
14379,Liparis olivacea,,,,
14380,Gonystylus maingayi,,,,
14383,Angraecum sacciferum,,,,
14384,Sphaeropteris samoensis,,,,
14385,Platystele acicularis,,,,
14386,Bulbophyllum agastor,,,,
14388,Bulbophyllum gongshanense,,,,
14389,Alsophila dimorpha,,,,
14394,Dendrobium darjeelingensis,,,,
14395,Aloe serriyensis,,,,
14396,Cycas segmentifida,,,,
14398,Coryphantha pusilliflora,,,,
14400,Bulbophyllum densibulbum,,,,
14401,Bulbophyllum papillipetalum,,,,
14402,Malaxis javesiae,,,,
14403,Bulbophyllum bomiense,,,,
14404,Vanda bicolor,,,,
14406,Opuntia schottii,,,,
14408,Grosourdya appendiculata,,,,
14409,Paracaleana dixonii,,,,
14411,Macrozamia fearnsidei,,,,
14412,Aloe linearifolia,,,,
14413,Dichaea riopalenquensis,,,,
14414,Encyclia mooreana,,,,
14415,Bulbophyllum ceratostylis,,,,
14416,Brachionidium simplex,,,,
14417,Bulbophyllum caputgnomonis,,,,
14419,Bulleyia yunnanensis,,,,
14420,Aloe trachyticola,,,,
14421,Zygosicyos tripartitus,,,,
14422,Masdevallia menatoi,,,,
14423,Thelymitra tigrina,,,,
14425,Sarracenia harperi,,,,
14427,Epidendrum gracillimum,,,,
14428,Bulbophyllum foetidum,,,,
14431,Euphorbia dekindtii,,,,
14432,Liparis phalacrocorax,,,,
14433,Cyathea tenera,,,,
14441,Euphorbia fleckii,,,,
14445,Aloe yavellana,,,,
14446,Mammillaria evermanniana,,,,
14447,Angraecum multiflorum,,,,
14449,Opuntia prolifera,,,,
14453,Opuntia parryi,,,,
14455,Platycoryne trilobata,,,,
14456,Bulbophyllum ochroleucum,,,,
14457,Bulbophyllum spathilingue,,,,
14461,Acianthus atepalus,,,,
14462,Hoodia dregei,,,,
14465,Habenaria oerstedii,,,,
14466,Avonia papyracea,,,,
14467,Microsaccus ampullaceus,,,,
14469,Bulbophyllum trichromum,,,,
14470,Brassia neglecta,,,,
14474,Angraecum humile,,,,
14477,Dracula astuta,,,,
14478,Habenaria malacophylla,,,,
14480,Cyathea hancockii,,,,
14482,Bulbophyllum fissipetalum,,,,
14483,Hexalectris grandiflora,,,,
14484,Bulbophyllum djamuense,,,,
14487,Lepanthes matudana,,,,
14491,Cycnoches albidum,,,,
14492,Cyathea scabra,,,,
14493,Chaubardiella hirtzii,,,,
14494,Bulbophyllum skeatianum,,,,
14496,Cryptocentrum standleyi,,,,
14498,Bulbophyllum singuliflorum,,,,
14499,Pleurothallis ellipsophylla,,,,
14500,Dendrobium aciculare,,,,
14501,Telipogon retanarum,,,,
14502,Bulbophyllum theioglossum,,,,
14504,Coelogyne rigida,Coelogyne rigida,44392917,préoccupation mineure,Rigid Coelogyne
14506,Angraecum cribbianum,,,,
14507,Epidendrum pendens,,,,
14508,Panisea demissa,,,,
14509,Bulbophyllum loroglossum,,,,
14510,Goodyera rosans,,,,
14514,Maxillaria brevilabia,,,,
14515,Masdevallia xanthodactyla,,,,
14516,Dendrobium lomatochilum,,,,
14517,Masdevallia os-viperae,,,,
14519,Bulbophyllum pachyacris,,,,
14526,Dalbergia normandii,,,,
14527,Bulbophyllum liparidioides,,,,
14528,Laelia gloedeniana,,,,
14529,Cycas furfuracea,,,,
14530,Notylia lankesteri,,,,
14531,Holothrix socotrana,,,,
14532,Sphaeropteris truncata,,,,
14536,Cycas arenicola,,,,
14538,Calanthe halconensis,,,,
14541,Rebutia simoniana,,,,
14543,Angraecum rubellum,,,,
14545,Bulbophyllum globiceps,,,,
14547,Aloe ahmarensis,,,,
14548,Bulbophyllum odontopelatum,,,,
14553,Dendrobium papuanum,,,,
14557,Calochilus neocaledonicus,,,,
14563,Aloe guerrae,,,,
14564,Bulbophyllum osyricera,,,,
14565,Aloe leandrii,,,,
14566,Opuntia brachyclada,,,,
14568,Euphorbia fusiformis,,,,
14569,Pleurothallis pilifera,,,,
14571,Ancistrorhynchus schumannii,,,,
14572,Bulbophyllum conchophyllum,,,,
14573,Anoectochilus chapaensis,,,,
14574,Echinopsis huotii,,,,
14577,Disa cedarbergensis,,,,
14580,Dendrobium hemimelanoglossum,,,,
14581,Cleisostoma javanicum,,,,
14583,Haageocereus platinospinus,,,,
14584,Polystachya tridentata,,,,
14586,Bulbophyllum gyrochilum,,,,
14587,Lepanthes intricata,,,,
14588,Macrozamia viridis,Macrozamia viridis,41968,espèce en danger,Cycad
14589,Liparis tradescantifolia,,,,
14592,Euphorbia eranthes,,,,
14593,Corryocactus huincoensis,,,,
14594,Bulbophyllum triadenium,,,,
14597,Skeptrostachys disoides,,,,
14599,Euphorbia paganorum,,,,
14601,Eria pulchella,,,,
14602,Sigmatostalix auriculata,,,,
14603,Calanthe fargesii,,,,
14604,Melocactus broadwayi,Melocactus broadwayi,151909,espèce quasi menacée,Turk's Cap
14605,Bulbophyllum furcillatum,,,,
14606,Oberonia oxystophyllum,,,,
14607,Bulbophyllum pelicanopsis,,,,
14609,Diuris heberlei,,,,
14610,Warreopsis parviflora,,,,
14612,Alsophila microphylloides,,,,
14613,Peniocereus johnstonii,,,,
14614,Pteroglossa regia,,,,
14617,Peristeria selligera,,,,
14618,Scaphyglottis sigmoidea,,,,
14619,Guaiacum unijugum,,,,
14620,Trichopilia peruviana,,,,
14623,Eria articulata,,,,
14625,Rodriguezia dressleriana,,,,
14626,Epidendrum hunterianum,,,,
14627,Sarcanthopsis nagarensis,,,,
14629,Bulbophyllum latipetalum,,,,
14630,Schomburgkia rosea,,,,
14633,Trichopilia backhousiana,,,,
14634,Bulbophyllum pandurella,,,,
14635,Bulbophyllum sulfureum,,,,
14640,Aloe turkanensis,,,,
14641,Oberonia zimmermanniana,,,,
14643,Bulbophyllum scariosum,,,,
14644,Flickingeria vietnamensis,,,,
14645,Aloe albovestita,,,,
14647,Angraecum tenuifolium,,,,
14649,Cymbidium cyperifolium,,,,
14650,Bulbophyllum kwangtungense,,,,
14652,Epidendrum batesii,,,,
14654,Bulbophyllum lageniforme,,,,
14656,Pleurothallis condylata,,,,
14658,Bulbophyllum signatum,,,,
14660,Funkiella hyemalis,,,,
14661,Pachypodium inopinatum,,,,
14662,Caladenia rigida,,,,
14663,Tridactyle inaequilonga,,,,
14666,Gymnocalycium angelae,,,,
14670,Euphorbia acervata,,,,
14671,Dioscorea deltoidea,,,,
14672,Coryphantha grata,,,,
14673,Cattleya patrocinii,,,,
14674,Plocoglottis javanica,,,,
14678,Lepanthes subdimidiata,,,,
14679,Oreorchis indica,,,,
14680,Epidendrum cryptanthum,,,,
14681,Dendrobium armeniacum,,,,
14682,Bulbophyllum dissolutum,,,,
14683,Dendrobium inflatum,,,,
14684,Zamia montana,,,,
14688,Bulbophyllum schizopetalum,,,,
14690,Eria monostachya,,,,
14693,Bulbophyllum centrosemiflorum,,,,
14694,Gymnocalycium rosae,,,,
14695,Bletia greenmaniana,,,,
14696,Angraecum pyriforme,Angraecum pyriforme,46350,espèce vulnérable,Orchid
14697,Euphorbia gymnoclada,,,,
14698,Bulbophyllum cardiobulbum,,,,
14700,Bulbophyllum vareschii,,,,
14701,Euphorbia cannellii,,,,
14703,Dendrobium paathii,,,,
14704,Bulbophyllum microdendron,,,,
14706,Dracula mantissa,,,,
14711,Taeniophyllum radiatum,,,,
14713,Bulbophyllum cochleatum,,,,
14716,Ponera exilis,,,,
14718,Dendrobium tetraedre,,,,
14720,Bulbophyllum fuscum,,,,
14721,Bulbophyllum plicatum,,,,
14723,Bulbophyllum kempfii,,,,
14724,Bulbophyllum fischeri,,,,
14725,Oncidium calochilum,,,,
14726,Bulbophyllum setigerum,,,,
14734,Thrixspermum iodochilus,,,,
14736,Euphorbia dissitispina,,,,
14738,Aerides thibautiana,,,,
14743,Rebutia oligacantha,,,,
14744,Dryadella elata,,,,
14745,Paphiopedilum papuanum,Paphiopedilum papuanum,43321681,espèce en danger,Papua Paphiopedilum
14746,Opuntia cubensis,,,,
14750,Diuris micrantha,,,,
14753,Dendrobium escritorii,,,,
14755,Encyclia pachyantha,,,,
14756,Cyathea bipinnata,,,,
14757,Lepanthes pollardii,,,,
14759,Megastylis rara,,,,
14760,Liparis guamensis,,,,
14762,Brachycorythis macowaniana,,,,
14763,Bulbophyllum malleolabrum,,,,
14764,Corryocactus ayacuchoensis,,,,
14765,Bulbophyllum wakoi,,,,
14767,Encephalartos humilis,Encephalartos humilis,41917,espèce vulnérable,Dwarf cycad
14767,Encephalartos humilis,Encephalartos humilis,41917,espèce vulnérable,Dwarf Cycad
14770,Aloe mandotoensis,,,,
14771,Dendrobium subquadratum,,,,
14772,Calanthe nankuensis,,,,
14775,Cyathea falcata,,,,
14776,Dalbergia granadillo,,,,
14782,Bulbophyllum percorniculatum,,,,
14783,Dilomilis scirpoidea,,,,
14786,Gymnocalycium catamarcense,,,,
14790,Bulbophyllum rivulare,,,,
14792,Serapias azorica,,,,
14796,Goodyera bifida,,,,
14798,Schlumbergera kautskyi,Schlumbergera kautskyi,40873,espèce en danger,Christmas Cactus
14800,Cyathea microphyllodes,,,,
14801,Dracula tubeana,,,,
14804,Bulbophyllum acropogon,,,,
14808,Aloe milne-redheadii,,,,
14809,Dendrochilum cornutum,,,,
14810,Hybochilus inconspicuus,,,,
14815,Alsophila setulosa,,,,
14816,Sternbergia fischeriana,,,,
14819,Sphaeropteris assimilis,,,,
14821,Trichosalpinx pringlei,,,,
14822,Mormodes tezontle,,,,
14823,Barkeria fritz-halbingeriana,,,,
14824,Dendrobium apertum,,,,
14828,Anguloa acostae,,,,
14829,Caladenia wanosa,,,,
14830,Catasetum georgii,,,,
14833,Ponera longipetala,,,,
14835,Dendrobium fairfaxii,,,,
14837,Dendrobium navicula,,,,
14838,Alsophila woollsiana,,,,
14839,Masdevallia discolor,,,,
14841,Cymbidium maguanense,,,,
14844,Masdevallia dudleyi,,,,
14847,Sphaeropteris angustipinna,,,,
14853,Bulbophyllum multivaginatum,,,,
14854,Cyathea cumingii,,,,
14855,Dendrobium bicaudatum,,,,
14856,Bulbophyllum pectinatum,,,,
14858,Lepanthes wendlandii,,,,
14861,Bulbophyllum vulcanicum,,,,
14862,Zeuxine tjiampeana,,,,
14863,Saccolabium distichum,,,,
14866,Opuntia glomerata,,,,
14868,Calanthe truncata,,,,
14869,Pleurothallis xanthella,,,,
14870,Bulbophyllum xylocarpi,,,,
14871,Alsophila henryi,,,,
14872,Bulbophyllum tengchongense,,,,
14874,Arachnis longicaulis,,,,
14875,Bulbophyllum polygaliflorum,,,,
14878,Opuntia jaliscana,,,,
14883,Bulbophyllum curvibulbum,,,,
14886,Lepanthes appendiculata,,,,
14888,Jacquiniella leucomelana,,,,
14891,Aloe itremensis,,,,
14892,Masdevallia lata,,,,
14895,Sphaeropteris carrii,,,,
14896,Encyclia fragrans,,,,
14898,Schoenorchis tortifolia,,,,
14899,Bulbophyllum alticola,,,,
14903,Euphorbia cryptocaulis,,,,
14904,Masdevallia replicata,,,,
14906,Angraecum rhizomaniacum,,,,
14908,Gonystylus forbesii,,,,
14909,Cycnoches bennettii,,,,
14912,Bulbophyllum lehmannianum,,,,
14913,Liparis speculifera,,,,
14915,Sphaeropteris suluensis,,,,
14917,Dendrobium rutriferum,,,,
14918,Masdevallia strigosa,,,,
14924,Coelogyne micrantha,,,,
14925,Dracula papillosa,,,,
14928,Sigmatostalix pandurata,,,,
14930,Dendrochilum album,,,,
14931,Pleurothallis areldii,,,,
14932,Encyclia mapuerae,,,,
14937,Masdevallia scalpellifera,,,,
14939,Platythelys venustula,,,,
14942,Oberonia dubia,,,,
14943,Bulbophyllum ikongoense,,,,
14946,Mammillaria miegiana,,,,
14947,Ceratostylis pendula,,,,
14949,Disa brachyceras,,,,
14950,Habenaria acuminata,,,,
14953,Aloe craibii,,,,
14960,Macrozamia heteromera,,,,
14961,Opuntia corotilla,,,,
14962,Cleistocactus ferrarii,,,,
14963,Epidendrum notabile,,,,
14964,Habenaria petromedusa,,,,
14965,Opuntia aoracantha,,,,
14966,Encyclia lorata,,,,
14968,Epidendrum acunae,,,,
14969,Rodriguezia satipoana,,,,
14970,Teagueia teaguei,,,,
14973,Mammillaria heidiae,,,,
14974,Calanthe torricellensis,,,,
14977,Alsophila catillifera,,,,
14979,Coelogyne malipoensis,,,,
14980,Opuntia crassicylindrica,,,,
14981,Leptocereus paniculatus,,,,
14982,Masdevallia hians,,,,
14983,Tangtsinia nanchuanica,,,,
14986,Chroniochilus virescens,,,,
14991,Bulbophyllum singaporeanum,,,,
14992,Habenaria malleifera,,,,
14994,Masdevallia titan,,,,
14995,Euphorbia adenochila,,,,
14996,Calanthe taenioides,,,,
14998,Trichoglottis cirrhifera,,,,
14999,Goodyera ovatilabia,,,,
15002,Gonatostylis bougainvillei,,,,
15003,Peristylus carolinensis,,,,
15005,Rangaeris rhipsalisocia,,,,
15006,Epidendrum scriptum,,,,
15008,Bulbophyllum lewisense,,,,
15009,Dendrobium chlorostylum,,,,
15010,Hylophila lanceolata,,,,
15011,Gonystylus calophylloides,,,,
15013,Dendrobium umbonatum,,,,
15014,Masdevallia phlogina,,,,
15015,Encyclia rhombilabia,,,,
15018,Euphorbia distinctissima,,,,
15020,Aloe canarina,,,,
15023,Opuntia conjungens,,,,
15024,Bulbophyllum amphorimorphum,,,,
15026,Dendrobium minimum,,,,
15030,Acianthus confusus,,,,
15031,Dendrobium simplex,,,,
15034,Eria lanigera,,,,
15035,Masdevallia newmaniana,,,,
15037,Bulbophyllum insolitum,,,,
15039,Eria xanthocheila,,,,
15040,Cyathea harrisii,,,,
15041,Acanthocereus colombianus,,,,
15042,Dendrobium dentatum,,,,
15048,Zamia ulei,,,,
15049,Dracula vinacea,,,,
15050,Cycas curranii,Cycas curranii,42090,espèce en danger de disparition,Cycad
15050,Cycas curranii,Cycas curranii,42090,espèce en danger de disparition,Curran’s Pitogo
