idCITES,wdItem,scientificName,IUCNtaxonID,IUCNconservationstatusLabel_en,taxonCommonNames
8688,http://www.wikidata.org/entity/Q3946807,Acropora kirstyae,133081,vulnerable,Staghorn coral
8690,http://www.wikidata.org/entity/Q24955020,Porites ornata,133301,endangered species,Stony coral
8692,http://www.wikidata.org/entity/Q4000409,Stichopathes alcocki,,,
8694,http://www.wikidata.org/entity/Q2180516,Stylaster brunneus,,,
8695,http://www.wikidata.org/entity/Q2139571,Stephanohelia praecipua,,,
8696,http://www.wikidata.org/entity/Q2447135,Stylaster densicaulis,,,
8703,http://www.wikidata.org/entity/Q146550,Babyrousa bolabatuensis,,,Bola Batu Babirusa
8705,http://www.wikidata.org/entity/Q3951744,Turbinaria radicalis,132985,near threatened,Disc coral
8706,http://www.wikidata.org/entity/Q3950355,Seriatopora dentritica,133435,vulnerable,Stony coral
8713,http://www.wikidata.org/entity/Q3949507,Trochocyathus patelliformis,,,
8715,http://www.wikidata.org/entity/Q1350609,Callicebus hoffmannsi,,,Hoffmann’s Titi Monkey ; Hoffmanns's Titi ; Hoffmanns’s Titi
8717,http://www.wikidata.org/entity/Q3539427,Trioceros harennae,203825,least concern,
8720,http://www.wikidata.org/entity/Q1354692,Cheirogaleus minusculus,136800,data deficient,Lesser Iron-gray Dwarf Lemur ; Lesser Iron-grey Dwarf Lemur ; Small Iron-gray Dwarf Lemur
8722,http://www.wikidata.org/entity/Q1269126,Nannopsittaca dachilleae,22686000,near threatened,Amazonian Parakeet ; Amazonian Parrotlet ; Manu Parrotlet ; Toui de D'Achille ; Toui de D’Achille
8726,http://www.wikidata.org/entity/Q3327771,Pocillopora inflata,133309,vulnerable,
8727,http://www.wikidata.org/entity/Q605673,Charmosyna toxopei,22684671,critically endangered,Blue-fronted Lorikeet ; Lori de Buru
8731,http://www.wikidata.org/entity/Q3943939,Aulocyathus recidivus,,,
8735,http://www.wikidata.org/entity/Q1268952,Psittacella modesta,22684935,least concern,Modest Tiger Parrot ; Modest Tiger-parrot ; Modest Tiger-Parrot ; Perruche modeste
8737,http://www.wikidata.org/entity/Q3942207,Polycyathus fuscomarginatus,,,
8744,http://www.wikidata.org/entity/Q3940305,Physogyra exerta,,,
8748,http://www.wikidata.org/entity/Q3950176,Flabellum moseleyi,,,
8754,http://www.wikidata.org/entity/Q570704,Hylobates klossii,10547,endangered species,Dwarf Gibbon ; Kloss's Gibbon ; Kloss’s gibbon ; Kloss’s Gibbon ; Mentawai Gibbon ; Siamang De Kloss
8755,http://www.wikidata.org/entity/Q971405,Hippocampus angustus,41004,least concern,Narrow-bellied seahorse ; Narrow-bellied Seahorse ; Western Australian Seahorse ; Western Spiny Seahorse
8757,http://www.wikidata.org/entity/Q26822131,Hieraaetus fasciatus,,,bonelli’s eagle
8760,http://www.wikidata.org/entity/Q3954877,Goniopora minor,133607,near threatened,
8761,http://www.wikidata.org/entity/Q3940365,Balanophyllia crassitheca,,,
8763,http://www.wikidata.org/entity/Q209562,Spilocuscus papuensis,20638,vulnerable,Waigeo cuscus ; Waigeo Cuscus ; Waigeo Spotted Cuscus ; Couscous De Waigeo
8767,http://www.wikidata.org/entity/Q3954652,Balanophyllia pittieri,,,
8768,http://www.wikidata.org/entity/Q3935696,Lobophyllia pachysepta,133152,near threatened,Lobophyllia coral
8772,http://www.wikidata.org/entity/Q3939945,Cyphastrea japonica,133690,least concern,
8773,http://www.wikidata.org/entity/Q306929,Colophon montisatris,5154,critically endangered,
8776,http://www.wikidata.org/entity/Q3932138,Montipora angulata,132866,vulnerable,Montipora coral
8787,http://www.wikidata.org/entity/Q2404449,Candoia paulsoni,,,
8789,http://www.wikidata.org/entity/Q3954183,Fungia somervillei,133397,least concern,
8794,http://www.wikidata.org/entity/Q4673568,Achatinella cestus,175,critically endangered,
8798,http://www.wikidata.org/entity/Q3940569,Acropora mossambica,,,
8800,http://www.wikidata.org/entity/Q13476375,Trioceros laterispinis,176317,endangered species,Spiny-flanked chameleon ; Spiny-flanked Chameleon ; Spiny-sided Chameleon
8802,http://www.wikidata.org/entity/Q3016421,Tropidophis spiritus,,,
8811,http://www.wikidata.org/entity/Q3932763,Polycyathus hondaensis,,,
8812,http://www.wikidata.org/entity/Q3952426,Hydnophora bonsai,133108,endangered species,Spine coral
8814,http://www.wikidata.org/entity/Q3948717,Truncatoflabellum multispinosum,,,
8816,http://www.wikidata.org/entity/Q44104405,Elaphe radiata,,,
8818,http://www.wikidata.org/entity/Q3805778,Fusconaia edgariana,,,
8820,http://www.wikidata.org/entity/Q3939199,Flabellum sibogae,,,
8827,http://www.wikidata.org/entity/Q3998993,Tanacetipathes wirtzi,,,
8840,http://www.wikidata.org/entity/Q4015131,Acanthopathes somervillei,,,
8852,http://www.wikidata.org/entity/Q3955846,Truncatoflabellum angiostomum,,,
8854,http://www.wikidata.org/entity/Q2229894,Stylaster bellus,,,
8857,http://www.wikidata.org/entity/Q3948727,Acropora hoeksemai,133401,vulnerable,Staghorn coral
8858,http://www.wikidata.org/entity/Q3947829,Truncatoflabellum irregulare,,,
8862,http://www.wikidata.org/entity/Q4001380,Schizopathes amplispina,,,
8881,http://www.wikidata.org/entity/Q3944274,Polycyathus octuplus,,,
8882,http://www.wikidata.org/entity/Q145846,Glaucidium parkeri,22729162,least concern,Subtropical Pygmy Owl ; Subtropical pygmy-owl ; Subtropical Pygmy-owl ; Subtropical Pygmy-Owl ; Chevêchette de Parker
8885,http://www.wikidata.org/entity/Q3955788,Acropora natalensis,133480,data deficient,
8886,http://www.wikidata.org/entity/Q3999145,Chrysopathes gracilis,,,
8888,http://www.wikidata.org/entity/Q3949017,Crispatotrochus gregarius,,,
8890,http://www.wikidata.org/entity/Q3554676,Varanus nuchalis,169767,near threatened,
8891,http://www.wikidata.org/entity/Q2200323,Colophon oweni,,,
8894,http://www.wikidata.org/entity/Q2166718,Distichopora sulcata,,,
8896,http://www.wikidata.org/entity/Q24008110,Epicrates striatus,,,
8900,http://www.wikidata.org/entity/Q3945006,Favites stylifera,133629,near threatened,
8901,http://www.wikidata.org/entity/Q3941697,Acropora pruinosa,133128,data deficient,
8902,http://www.wikidata.org/entity/Q3999316,Cirrhipathes gardineri,,,
8903,http://www.wikidata.org/entity/Q2209935,Errina aspera,,,
8907,http://www.wikidata.org/entity/Q3945476,Stylophora kuehlmanni,133659,least concern,
8915,http://www.wikidata.org/entity/Q44099449,Epicrates subflavus,,,
8920,http://www.wikidata.org/entity/Q3953066,Astreopora moretonensis,133174,vulnerable,Astreopora coral
8921,http://www.wikidata.org/entity/Q5297777,Montipora hirsuta,133580,near threatened,
8922,http://www.wikidata.org/entity/Q13501645,Crispatotrochus septumdentatus,,,
8923,http://www.wikidata.org/entity/Q902884,Eunectes deschauenseei,176262,data deficient,Dark Spotted Anaconda
8924,http://www.wikidata.org/entity/Q3955244,Euphyllia fimbriata,,,
8929,http://www.wikidata.org/entity/Q3941095,Notophyllia piscacauda,,,
8930,http://www.wikidata.org/entity/Q1864567,Stylaster bilobatus,,,
8937,http://www.wikidata.org/entity/Q3954648,Tethocyathus endesa,,,
8945,http://www.wikidata.org/entity/Q3939938,Leptoseris tenuis,,,
8954,http://www.wikidata.org/entity/Q3943930,Fungiacyathus sibogae,,,
8959,http://www.wikidata.org/entity/Q3992970,Antipathes assimilis,,,
8965,http://www.wikidata.org/entity/Q308957,Achatinella decipiens,178,critically endangered,Oahu tree snail
8971,http://www.wikidata.org/entity/Q2389763,Uroplatus malama,172876,vulnerable,
8973,http://www.wikidata.org/entity/Q3937376,Aulocyathus atlanticus,,,
8976,http://www.wikidata.org/entity/Q456535,Alouatta nigerrima,136332,least concern,Black Howler Monkey ; Amazon Black Howler
8977,http://www.wikidata.org/entity/Q3946273,Zoopilus echinatus,132993,least concern,
8979,http://www.wikidata.org/entity/Q1931730,Lepidopora glabra,,,
8981,http://www.wikidata.org/entity/Q3946964,Acropora russelli,133164,vulnerable,Staghorn coral
8982,http://www.wikidata.org/entity/Q3955358,Caryophyllia scillaemorpha,,,
8985,http://www.wikidata.org/entity/Q23772769,Catopuma temminckii,4038,near threatened,Asian Golden Cat ; Asiatic Golden Cat ; Golden Cat ; Temminck's Cat ; Chat de Temminck ; Chat doré d'Asie
8990,http://www.wikidata.org/entity/Q3942935,Astrangia solitaria,,,
8993,http://www.wikidata.org/entity/Q61655119,Pseudocirrhipathes mapia,,,
8997,http://www.wikidata.org/entity/Q2926140,Brookesia karchei,172748,endangered species,
9010,http://www.wikidata.org/entity/Q3945722,Heterocyathus sulcatus,132939,least concern,
9012,http://www.wikidata.org/entity/Q3939738,Caryophyllia antillarum,,,
9015,http://www.wikidata.org/entity/Q3951584,Favia wisseli,,,
9019,http://www.wikidata.org/entity/Q3947929,Fungia distorta,133371,least concern,Distorted Mushroom Coral ; Wedge Coral
9023,http://www.wikidata.org/entity/Q28053339,Ameerega maculata,55227,data deficient,
9028,http://www.wikidata.org/entity/Q3947876,Balanophyllia scabra,,,
9029,http://www.wikidata.org/entity/Q2327307,Stylaster stejnegeri,,,
9033,http://www.wikidata.org/entity/Q3937298,Caryophyllia abrupta,,,
9035,http://www.wikidata.org/entity/Q3941531,Endopsammia pourtalesi,63578,data deficient,
9039,http://www.wikidata.org/entity/Q301741,Acerodon leucotis,140,vulnerable,Palawan Flying Fox ; Palawan Fruit Bat
9042,http://www.wikidata.org/entity/Q1265643,Xenoglaux loweryi,22689320,endangered species,Long-whiskered Owlet ; Chevêchette nimbée
9043,http://www.wikidata.org/entity/Q965461,Ocadia glyphistoma,,,
9047,http://www.wikidata.org/entity/Q3934120,Simplastrea vesicularis,133004,data deficient,
9051,http://www.wikidata.org/entity/Q2397261,Distichopora cervina,,,
9053,http://www.wikidata.org/entity/Q1348368,Andinobates claudiae,55180,data deficient,Bocas Poison Frog
9055,http://www.wikidata.org/entity/Q3938775,Culicia verreauxii,,,
9061,http://www.wikidata.org/entity/Q3944005,Favia leptophylla,133477,data deficient,
9062,http://www.wikidata.org/entity/Q3951672,Goniopora pearsoni,132955,least concern,
9067,http://www.wikidata.org/entity/Q3934806,Leptoseris papyracea,133098,least concern,
9078,http://www.wikidata.org/entity/Q756992,Varanus primordius,178030,least concern,Northern Blunt-spined Monitor
9081,http://www.wikidata.org/entity/Q782106,Erythrura coloria,22719716,near threatened,Mindanao Parrotfinch ; Red-eared Parrot-Finch ; Red-eared Parrotfinch ; Diamant de Mindanao
9087,http://www.wikidata.org/entity/Q3946486,Culicia hoffmeisteri,,,
9099,http://www.wikidata.org/entity/Q3943332,Favia laxa,133392,near threatened,
9100,http://www.wikidata.org/entity/Q13456583,Caryophyllia laevigata,,,
9101,http://www.wikidata.org/entity/Q3955370,Goniastrea ramosa,133515,vulnerable,
9103,http://www.wikidata.org/entity/Q3939154,Trochocyathus apertus,,,
9106,http://www.wikidata.org/entity/Q3944320,Echinophyllia orpheensis,133609,least concern,
9107,http://www.wikidata.org/entity/Q4005806,Stichopathes longispina,,,
9108,http://www.wikidata.org/entity/Q3938715,Caryophyllia barbadensis,,,
9110,http://www.wikidata.org/entity/Q3941845,Acropora sordiensis,,,
9111,http://www.wikidata.org/entity/Q3937844,Rhizopsammia goesi,,,
9120,http://www.wikidata.org/entity/Q3944567,Porites sverdrupi,133512,vulnerable,Hump coral
9122,http://www.wikidata.org/entity/Q3936022,Fungia tenuis,133215,least concern,
9130,http://www.wikidata.org/entity/Q1259958,Candoia aspera,,,
9134,http://www.wikidata.org/entity/Q24955022,Psammocora decussata,133275,data deficient,
9137,http://www.wikidata.org/entity/Q3946764,Plerogyra cauliformis,133119,data deficient,
9153,http://www.wikidata.org/entity/Q3944967,Tubastraea floreana,63580,critically endangered,Floreana coral ; Floreana Coral
9157,http://www.wikidata.org/entity/Q3004698,Eryx elegans,,,
9159,http://www.wikidata.org/entity/Q2307233,Distichopora borealis,,,
9167,http://www.wikidata.org/entity/Q209150,Dendrolagus stellarum,136812,vulnerable,Seri’s Tree Kangaroo
9170,http://www.wikidata.org/entity/Q11841018,Amazilia rondoniae,,,
9174,http://www.wikidata.org/entity/Q3330200,Allopathes desbonni,,,
9176,http://www.wikidata.org/entity/Q3008794,Varanus caerulivirens,,,
9181,http://www.wikidata.org/entity/Q2400053,Conopora verrucosa,,,
9187,http://www.wikidata.org/entity/Q3934192,Acropora insignis,133035,data deficient,
9190,http://www.wikidata.org/entity/Q1346608,Ameerega cainarachi,55219,endangered species,Cainarachi poison frog ; Cainarachi Poison Frog
9195,http://www.wikidata.org/entity/Q3947878,Vaughanella oreophila,,,
9196,http://www.wikidata.org/entity/Q4006820,Leiopathes expansa,,,
9198,http://www.wikidata.org/entity/Q3939036,Alveopora gigas,133501,vulnerable,Alveopora coral
9203,http://www.wikidata.org/entity/Q3539424,Trioceros incornutus,176316,least concern,Ukinga hornless chameleon
9205,http://www.wikidata.org/entity/Q3941752,Idiotrochus alatus,,,
9208,http://www.wikidata.org/entity/Q2474318,Brachypelma fossorium,,,
9212,http://www.wikidata.org/entity/Q16480198,Acropora massawensis,133677,data deficient,
9215,http://www.wikidata.org/entity/Q3947285,Acropora pocilloporina,,,
9218,http://www.wikidata.org/entity/Q3940661,Leptoseris striata,132927,near threatened,
9219,http://www.wikidata.org/entity/Q3946957,Echinophyllia tosaensis,,,
9221,http://www.wikidata.org/entity/Q114185,Accipiter imitator,22695553,vulnerable,Imitator Goshawk ; Autour imitateur
9225,http://www.wikidata.org/entity/Q3999001,Cirrhipathes spiralis,,,
9226,http://www.wikidata.org/entity/Q3950175,Tethocyathus variabilis,,,
9228,http://www.wikidata.org/entity/Q3948614,Scolymia wellsii,,,
9230,http://www.wikidata.org/entity/Q3946046,Goniopora planulata,132995,vulnerable,Flowerpot coral
9233,http://www.wikidata.org/entity/Q1308850,Aphonopelma pallidum,,,
9235,http://www.wikidata.org/entity/Q221758,Otus hartlaubi,22688620,vulnerable,Sao Tome Scops Owl ; São Tomé Scops Owl ; Sao Tome Scops-owl ; Sao Tome Scops-Owl ; Sao Tomé Scops-owl ; São Tomé Scops-owl ; Petit-duc de Sao Tomé ; Petit-duc de São Tomé
9239,http://www.wikidata.org/entity/Q2842566,Ameerega smaragdina,55238,data deficient,Emerald poison frog
9240,http://www.wikidata.org/entity/Q3008013,Varanus zugorum,,,
9243,http://www.wikidata.org/entity/Q2926129,Brookesia antakarana,172752,near threatened,Antakarana Leaf Chameleon
9245,http://www.wikidata.org/entity/Q726913,Otus pauliani,22688694,endangered species,Comoro Scops-owl ; Grand Comoro Scops-owl ; Grand Comoro Scops-Owl ; Karthala Scops Owl ; Petit-duc de Karthala ; Petit-duc du Karthala
9247,http://www.wikidata.org/entity/Q3935050,Fungiacyathus pliciseptus,,,
9251,http://www.wikidata.org/entity/Q21850169,Oulophyllia levis,133491,least concern,
9252,http://www.wikidata.org/entity/Q3378677,Phelsuma borai,193263,data deficient,
9255,http://www.wikidata.org/entity/Q4007220,Phanopathes cancellata,,,
9257,http://www.wikidata.org/entity/Q3933872,Caryophyllia solida,63573,data deficient,
9260,http://www.wikidata.org/entity/Q4001995,Cirrhipathes flagellum,,,
9261,http://www.wikidata.org/entity/Q3936710,Polycyathus andamanensis,,,
9263,http://www.wikidata.org/entity/Q3955719,Pectinia africanus,133488,vulnerable,
9264,http://www.wikidata.org/entity/Q3945170,Favia rosaria,132899,vulnerable,Favia coral
9276,http://www.wikidata.org/entity/Q3996264,Chrysopathes speciosa,,,
9279,http://www.wikidata.org/entity/Q1761363,Pteropus faunulus,18723,vulnerable,Nicobar flying fox ; Nicobar Flying Fox
9282,http://www.wikidata.org/entity/Q3997018,Stylopathes litocrada,,,
9287,http://www.wikidata.org/entity/Q3943243,Turbinaria crater,,,
9292,http://www.wikidata.org/entity/Q3953099,Montipora spongodes,133245,least concern,
9295,http://www.wikidata.org/entity/Q3955209,Oxypora convoluta,133562,data deficient,
9297,http://www.wikidata.org/entity/Q18599624,Trioceros jacksonii,172531,least concern,Jackson’s Chameleon ; Jackson’s Three-horned Chameleon ; Kikuyu Three-Horned Chameleon
9310,http://www.wikidata.org/entity/Q23747451,Strombus gigas,,,Queen conch
9314,http://www.wikidata.org/entity/Q25673320,Larus relictus,22694447,vulnerable,Relict gull ; Relict Gull
9318,http://www.wikidata.org/entity/Q13228728,Heterocyathus antoniae,,,
9320,http://www.wikidata.org/entity/Q1963143,Phalangopora regularis,,,
9324,http://www.wikidata.org/entity/Q23021489,Balanophyllia teres,,,
9325,http://www.wikidata.org/entity/Q3944368,Trochocyathus longispina,,,
9327,http://www.wikidata.org/entity/Q1768965,Pteropus pohlei,18750,vulnerable,Geelvink Bay Flying Fox ; Geelvink Bay Fruit Bat ; Yapen Flying Fox
9330,http://www.wikidata.org/entity/Q1960410,Conopora dura,,,
9332,http://www.wikidata.org/entity/Q3947799,Agaricia humilis,133255,least concern,Lowrelief Lettuce Coral
9337,http://www.wikidata.org/entity/Q4000692,Cirrhipathes indica,,,
9340,http://www.wikidata.org/entity/Q25381711,Fungia corona,,,
9343,http://www.wikidata.org/entity/Q4005674,Saropathes scoparia,,,
9346,http://www.wikidata.org/entity/Q3324119,Lepidopora concatenata,,,
9350,http://www.wikidata.org/entity/Q997606,Lorius albidinucha,22684603,near threatened,White-naped Lory ; Lori à nuque blanche
9357,http://www.wikidata.org/entity/Q1150343,Arctocebus aureus,2053,least concern,Golden angwantibo ; Golden Angwantibo ; Golden Potto
9361,http://www.wikidata.org/entity/Q3950667,Caryophyllia antarctica,,,
9364,http://www.wikidata.org/entity/Q4010492,Aphanipathes salix,,,
9365,http://www.wikidata.org/entity/Q3539443,Trioceros schoutedeni,172522,data deficient,
9369,http://www.wikidata.org/entity/Q1075190,Pseudopotto martini,,,False potto
9370,http://www.wikidata.org/entity/Q3940859,Truncatoflabellum trapezoideum,,,
9375,http://www.wikidata.org/entity/Q2298966,Adelopora crassilabrum,,,
9387,http://www.wikidata.org/entity/Q3952808,Paracyathus parvulus,,,
9389,http://www.wikidata.org/entity/Q4004453,Trissopathes pseudotristicha,,,
9393,http://www.wikidata.org/entity/Q3944046,Cylicia inflata,,,
9397,http://www.wikidata.org/entity/Q3058876,Stylaster scabiosus,,,
9398,http://www.wikidata.org/entity/Q2447111,Lepidotheca inconsuta,,,
9402,http://www.wikidata.org/entity/Q580007,Pyrrhura orcesi,22685851,endangered species,El Oro Conure ; El Oro Parakeet ; Conure d'Orcès
9404,http://www.wikidata.org/entity/Q1348923,Ameerega ingeri,55224,data deficient,Brother Niceforo's Poison-arrow Frog ; Niceforo's Poison Frog
9410,http://www.wikidata.org/entity/Q3933919,Goniopora polyformis,133014,vulnerable,Flowerpot coral
